,real_river,Q,TOTN,DIN,year
49,11,152.63626112937928,59.011982068771104,31.549322877131004,2016
50,11,176.21184726905824,74.24217617166785,39.38440173381584,2017
51,11,151.84632485961913,67.11879324114487,35.671222054927334,2018
52,11,229.1738697681427,94.70573394779836,50.616749801579516,2019
53,11,324.70371063308716,113.69589642030093,59.69758267944098,2020
54,11,200.93435720329285,68.87939452360698,35.92829559758288,2021
55,11,124.2480276260376,48.84253786097738,24.905156947300412,2022
56,12,126.0341001411438,62.12082457866781,23.50446879640811,2016
57,12,143.59643445911408,72.88663553803201,27.886251149932598,2017
58,12,122.32053131217957,94.56539223610051,35.62662438979121,2018
59,12,199.23522295475007,98.27672362675776,36.06602995674172,2019
60,12,241.82013991127013,107.65355336357867,42.11202185952688,2020
61,12,154.3747113882065,72.05030279690233,26.048470709157566,2021
62,12,109.00767416610718,54.033426934523455,20.26475322200993,2022
63,13,147.35597070980072,127.61079889858784,71.19713250334999,2016
64,13,167.88942017440795,137.13354841171454,85.19021390292816,2017
65,13,143.01415781536102,127.35278362091378,76.19878016993609,2018
66,13,225.34633366355897,190.88037325184777,124.40927750063342,2019
67,13,256.5494276927948,163.03727699932,120.88436686281786,2020
68,13,159.23157898693086,125.64431038799304,118.08097336000232,2021
69,13,127.44909306707382,128.14721062868807,87.71495664371051,2022
70,14,335.6065243618011,368.96734177114325,229.1217718145647,2016
71,14,452.6812440135956,729.6397394600307,478.16122188697307,2017
72,14,305.8182820163727,362.6733821091802,224.33959775507043,2018
73,14,573.2972400730133,1037.0127897693621,652.8540594257842,2019
74,14,512.6038006874085,699.2200511496291,438.50911967595414,2020
75,14,356.56045627326966,449.6490595399487,305.33093154525676,2021
76,14,231.14186331138612,384.86563259766757,314.36812444757317,2022
77,15,68.62675570600032,63.64134104953166,62.590359887551394,2016
78,15,91.96934644947052,81.4736283595209,79.61091434844286,2017
79,15,64.90283059537467,51.81610528502147,36.352716579260445,2018
80,15,120.97081093781031,94.17856997354019,79.90272665420754,2019
81,15,114.29241183867082,94.6426033522946,57.875142737489746,2020
82,15,74.5611834476307,71.99367219666065,49.880014337308666,2021
83,15,48.541116935951514,55.73936598972467,45.89526852280952,2022
84,17,207.25435483703615,203.09249883521298,121.23037495296046,2016
85,17,234.26087814102172,212.99523784232966,136.0440031383583,2017
86,17,201.50015772285462,306.42018027858836,223.9382783818043,2018
87,17,309.9316342517853,477.4551196819117,310.5818815777048,2019
88,17,351.0621367904663,386.6968492134057,269.8760284920718,2020
89,17,222.85850150184632,222.50002222507757,122.53585104158742,2021
90,17,181.00096764450072,197.16389664991513,113.37434359192044,2022
91,18,10341.380602441406,3494.171833724381,2156.3010883161774,2016
92,18,12046.636526220704,4491.941970968824,2545.8015101178503,2017
93,18,11165.745345996094,3913.9140856563868,2496.5878785496075,2018
94,18,12273.74585288086,5184.296656500753,3563.0712686305665,2019
95,18,14184.665508251954,5508.999997466431,4040.5785052365,2020
96,18,11776.962163623048,4759.561697674123,3344.450834761764,2021
97,18,7885.064434460449,2982.144166012543,2029.6946688351518,2022
98,19,190.85096015510558,128.59879028520027,82.9983615696821,2016
99,19,212.96139119796752,167.8798507539779,134.80974549719636,2017
100,19,186.07123207054138,158.83027805472568,103.19704326335646,2018
101,19,275.0723165863037,201.39256175609452,141.30932772430904,2019
102,19,308.88908705978395,238.70424113212485,171.24944714529923,2020
103,19,203.60226565818786,115.11580643336853,67.65522184616455,2021
104,19,169.2453970802307,69.47732344230545,27.692487000000266,2022
105,20,473.0368082107544,919.5079649248745,677.8762100386454,2016
106,20,629.066594998169,2276.533494789984,2068.608852809473,2017
107,20,433.24931013793946,1591.2795475389842,1351.3972844400914,2018
108,20,789.8879073120117,1890.4440514362705,1730.951393173838,2019
109,20,709.0331706573486,1547.471968981706,1353.9595333443558,2020
110,20,500.9055361358643,1205.7949415891367,988.7587970014681,2021
111,20,333.6807488983154,1164.6374453928318,954.0851966480437,2022
112,21,3880.9499410766603,1335.5433373945402,761.2360036938793,2016
113,21,4141.629563818359,1722.9171372248165,1044.5547909361073,2017
114,21,3848.0538783691404,1870.3850370275572,1144.5217513184218,2018
115,21,4076.8800286376954,2003.513274330695,1293.90907528769,2019
116,21,5421.770607568359,2183.6189443767707,1138.6388501666308,2020
117,21,4218.916074719238,2018.6241978918674,1118.5120954551476,2021
118,21,2795.2641135131835,1088.7832204377582,685.7088023412605,2022
119,22,8917.542508007813,2199.1881798449467,1094.032314951687,2016
120,22,9394.55877216797,2447.2042527047943,1397.5588126109774,2017
121,22,9252.765257739258,2301.2634650685404,1235.6734017406088,2018
122,22,8389.865303393555,2203.684763237519,1229.382407237869,2019
123,22,12275.677381201172,3160.0184273109153,1768.8519572810387,2020
124,22,9040.571095605468,2502.395430192002,1273.8700644347182,2021
125,22,7067.072583435059,2054.59677209137,1204.0115124146873,2022
126,23,1144.2450248794555,407.8157376867054,139.1586715474192,2016
127,23,1759.3354582992554,619.3085788314268,200.09032183101849,2017
128,23,1303.1014038711548,472.7922676644913,182.29541299446277,2018
129,23,1967.4771122440338,705.5382125743876,274.8859403384491,2019
130,23,2007.4021476745606,718.8716757674101,284.0028483216958,2020
131,23,1278.8789641479493,458.8207111572039,185.1015355315403,2021
132,23,1199.1671142654418,426.31009345179245,167.39673654921307,2022
