,real_river,Q,TOTN,DIN,year
89,17,222.85850150184632,222.44284267460284,122.47867235497864,2021
90,17,181.00096764450072,198.66924072453187,114.87968822373146,2022
91,18,10341.380602441406,3501.523583925956,2161.6862979988523,2016
92,18,12046.636526220704,4445.470943510176,2497.0397848790917,2017
93,18,11165.745345996094,4198.362831379426,2778.9133156613807,2018
94,18,12273.74585288086,5033.126137219581,3409.5667578229186,2019
95,18,14184.665508251954,5484.19109185427,4013.0722630513405,2020
96,18,11776.962163623048,4731.416167827456,3314.065757539337,2021
97,18,7885.064434460449,3225.849751420525,2271.9008132688646,2022
98,19,190.85096015510558,111.13785455897536,65.5374279110502,2016
99,19,212.96139119796752,149.51687489123907,116.44677197531091,2017
100,19,186.07123207054138,157.86560889908156,102.23237460675767,2018
101,19,275.0723165863037,188.7766665503075,128.69343197709125,2019
102,19,308.88908705978395,230.52577667110396,163.07098357622593,2020
103,19,203.60226565818786,114.02614927688353,66.56556499441079,2021
104,19,169.2453970802307,65.84060016853256,24.055762097980892,2022
105,20,473.0368082107544,780.0583821436499,538.4266434012502,2016
106,20,629.066594998169,2116.824779632834,1908.9001549494094,2017
107,20,433.24931013793946,1708.5049862830692,1468.622754588902,2018
108,20,789.8879073120117,1851.3922924907374,1691.8996450323082,2019
109,20,709.0331706573486,1525.5079044922777,1331.9954834120279,2020
110,20,500.9055361358643,1301.417195185057,1084.3810681434352,2021
111,20,333.6807488983154,1255.447491275939,1044.895232120651,2022
112,21,3880.9499410766603,1256.442100731762,682.1347684383011,2016
113,21,4141.629563818359,1593.4982524563882,915.1358980540393,2017
114,21,3848.0538783691404,1807.1480800362347,1081.2847914926383,2018
115,21,4076.8800286376954,1870.2137595059035,1160.6095571020242,2019
116,21,5421.770607568359,2101.308545020284,1056.3284665824613,2020
117,21,4218.916074719238,1931.307102142496,1031.1949983171096,2021
118,21,2795.2641135131835,1043.3458714302067,640.2714538911877,2022
119,22,8917.542508007813,2009.2945117822119,904.1386467997852,2016
120,22,9394.55877216797,2166.6251091789195,1116.9796612091204,2017
121,22,9252.765257739258,2176.1201781166296,1110.5301315066579,2018
122,22,8389.865303393555,1925.348844838359,951.0464891603082,2019
123,22,12275.677381201172,2860.926248401168,1469.7597687841253,2020
124,22,9040.571095605468,2321.9047287842895,1093.379359907576,2021
125,22,7067.072583435059,1944.422258700296,1093.8369946036044,2022
126,23,1144.2450248794555,391.10668176490975,122.4496144942332,2016
127,23,1759.3354582992554,582.1852729963729,162.96701472250652,2017
128,23,1303.1014038711548,465.3427441330753,174.8458901772195,2018
129,23,1967.4771122440338,674.6676137408724,244.01534178086555,2019
130,23,2007.4021476745606,691.464221606856,256.5953929440086,2020
131,23,1278.8789641479493,440.32230910799274,166.603133757721,2021
132,23,1199.1671142654418,418.09714796595944,159.18379133211175,2022
