,real_river,Q,TOTN,DIN,year
89,12,109.00767416610718,54.033426934523455,20.26475322200993,2022
90,13,115.48439458236695,84.57382701803809,46.12855494717548,2013
91,13,180.7292652923584,132.92100475400582,68.87068623944428,2014
92,13,168.60584182090759,84.17015509022471,45.54702928401345,2015
93,13,147.35597070980072,127.61079889858784,71.19713250334999,2016
94,13,167.88942017440795,137.13354841171454,85.19021390292816,2017
95,13,143.01415781536102,127.35278362091378,76.19878016993609,2018
96,13,225.34633366355897,190.88037325184777,124.40927750063342,2019
97,13,256.5494276927948,163.03727699932,120.88436686281786,2020
98,13,159.23157898693086,125.64431038799304,118.08097336000232,2021
99,13,127.44909306707382,128.14721062868807,87.71495664371051,2022
100,14,81.90082277126312,108.2662949141129,66.82319637110436,2013
101,14,115.87624607963562,152.70441106766094,106.53978699445476,2014
102,14,109.1499622833252,140.79653995791335,88.48081552765102,2015
103,14,335.6065243618011,368.96734177114325,229.1217718145647,2016
104,14,452.6812440135956,729.6397394600307,478.16122188697307,2017
105,14,305.8182820163727,362.6733821091802,224.33959775507043,2018
106,14,573.2972400730133,1037.0127897693621,652.8540594257842,2019
107,14,512.6038006874085,699.2200511496291,438.50911967595414,2020
108,14,356.56045627326966,449.6490595399487,305.33093154525676,2021
109,14,231.14186331138612,384.86563259766757,314.36812444757317,2022
110,15,45.256382630825044,43.370392535837546,42.72813350984184,2013
111,15,80.72960378923416,76.72456516608463,75.65200648863694,2014
112,15,87.33578772182464,82.70503773514962,81.47004739566583,2015
113,15,68.62675570600032,63.64134104953166,62.590359887551394,2016
114,15,91.96934644947052,81.4736283595209,79.61091434844286,2017
115,15,64.90283059537467,51.81610528502147,36.352716579260445,2018
116,15,120.97081093781031,94.17856997354019,79.90272665420754,2019
117,15,114.29241183867082,94.6426033522946,57.875142737489746,2020
118,15,74.5611834476307,71.99367219666065,49.880014337308666,2021
119,15,48.541116935951514,55.73936598972467,45.89526852280952,2022
120,17,151.98832744903564,185.64556710424668,72.59757482926786,2013
121,17,255.04527981033326,256.91988983409567,140.77700058993128,2014
122,17,237.26475872039794,222.75403627263836,127.09604148680174,2015
123,17,207.25435483703615,203.09249883521298,121.23037495296046,2016
124,17,234.26087814102172,212.99523784232966,136.0440031383583,2017
125,17,201.50015772285462,306.42018027858836,223.9382783818043,2018
126,17,309.9316342517853,477.4551196819117,310.5818815777048,2019
127,17,351.0621367904663,386.6968492134057,269.8760284920718,2020
128,17,222.85850150184632,222.50002222507757,122.53585104158742,2021
129,17,181.00096764450072,197.16389664991513,113.37434359192044,2022
130,18,10005.674204992676,4852.675807207399,3169.653192402162,2013
131,18,10789.12901755371,3587.6780149101673,2053.9409786391807,2014
132,18,10051.206472705078,3661.430715764449,1877.7324854179237,2015
133,18,10341.380602441406,3494.171833724381,2156.3010883161774,2016
134,18,12046.636526220704,4491.941970968824,2545.8015101178503,2017
135,18,11165.745345996094,3913.9140856563868,2496.5878785496075,2018
136,18,12273.74585288086,5184.296656500753,3563.0712686305665,2019
137,18,14184.665508251954,5508.999997466431,4040.5785052365,2020
138,18,11776.962163623048,4759.561697674123,3344.450834761764,2021
139,18,7885.064434460449,2982.144166012543,2029.6946688351518,2022
140,19,201.65689680976868,138.88243574107975,68.9215853630302,2013
141,19,269.8021688873291,118.6946884101443,52.61690769718499,2014
142,19,235.47745992507936,128.64537579206046,75.83437208478288,2015
143,19,190.85096015510558,128.59879028520027,82.9983615696821,2016
144,19,212.96139119796752,167.8798507539779,134.80974549719636,2017
145,19,186.07123207054138,158.83027805472568,103.19704326335646,2018
146,19,275.0723165863037,201.39256175609452,141.30932772430904,2019
147,19,308.88908705978395,238.70424113212485,171.24944714529923,2020
148,19,203.60226565818786,115.11580643336853,67.65522184616455,2021
149,19,169.2453970802307,69.47732344230545,27.692487000000266,2022
150,20,288.19642285079954,1046.3046699308147,638.7676732864995,2013
151,20,436.9915114151001,1073.0417014753396,729.9830484569904,2014
152,20,366.5510184402466,656.3962054798427,384.26532773435446,2015
153,20,473.0368082107544,919.5079649248745,677.8762100386454,2016
154,20,629.066594998169,2276.533494789984,2068.608852809473,2017
155,20,433.24931013793946,1591.2795475389842,1351.3972844400914,2018
156,20,789.8879073120117,1890.4440514362705,1730.951393173838,2019
157,20,709.0331706573486,1547.471968981706,1353.9595333443558,2020
158,20,500.9055361358643,1205.7949415891367,988.7587970014681,2021
159,20,333.6807488983154,1164.6374453928318,954.0851966480437,2022
160,21,4209.80332901001,1793.7612498412507,899.9133967286866,2013
161,21,4965.934185241699,1890.756502847397,1013.1216278132637,2014
162,21,4355.746053112793,1598.451707306322,739.5882211419867,2015
163,21,3880.9499410766603,1209.0973226290969,634.7899888972499,2016
164,21,4141.629563818359,1578.5128938268247,900.1505328581248,2017
165,21,3848.0538783691404,1719.569236560336,993.7059314347206,2018
166,21,4076.8800286376954,1843.1166085819464,1133.5124053255827,2019
167,21,5421.770607568359,2032.9684206125978,987.9883417033401,2020
168,21,4218.916074719238,1869.4765211973042,969.3643941390178,2021
169,21,2795.2641135131835,967.3931388029483,564.3187224511189,2022
170,22,8582.603699926758,2194.8421952578497,1145.4617416031956,2013
171,22,10627.099365673828,2535.8608302022362,1264.3914251946694,2014
172,22,9913.237133862305,2327.4054863620613,1025.4408142895957,2015
173,22,8917.542508007813,2040.9699970726842,935.8141144014623,2016
174,22,9394.55877216797,2275.1180903586087,1225.4726300923119,2017
175,22,9252.765257739258,2136.7297392976425,1071.1396852264954,2018
176,22,8389.865303393555,2039.444427620682,1065.142075240704,2019
177,22,12275.677381201172,2970.3170504422396,1579.1505505031864,2020
178,22,9040.571095605468,2336.0795593313414,1107.55418198627,2021
179,22,7067.072583435059,1891.5598652388298,1040.974624998653,2022
180,23,1131.0326819137574,467.0517490235262,183.42769415627404,2013
181,23,1741.0232693847656,622.8002726847506,272.31575336146574,2014
182,23,1344.5399783111573,473.69112532558154,154.35124101364215,2015
183,23,1144.2450248794555,399.0256026035406,130.36853597445054,2016
184,23,1759.3354582992554,609.1622140825052,189.943954494565,2017
185,23,1303.1014038711548,463.0464823987175,172.54962871718027,2018
186,23,1967.4771122440338,693.8133672018415,263.16109418697687,2019
187,23,2007.4021476745606,706.8206567060159,271.9518301904674,2020
188,23,1278.8789641479493,449.0117346434819,175.29255817450687,2021
189,23,1199.1671142654418,416.89970474073914,157.98634679389346,2022
