,real_river,date,Q,TotN,DIN,TDP,TOC,SS
54,5,2018-07-31,3.1290839796066283,1.723111305352721,0.7122687084398605,0.017092192127675068,29.601626214476237,1.9504953864834427
55,5,2018-08-31,0.9734040012359619,0.7825964099026405,0.4352136838662549,0.007469985581618233,9.661919878133695,0.602536754960189
56,5,2018-09-30,13.802615989494324,6.735396717457586,2.7640115184243474,0.06975592557701317,116.3164177641977,8.630444748581063
57,5,2018-10-31,24.773039991760253,12.579178142882084,5.679923500084149,0.0996592239319426,214.30324235503346,15.512559213845414
58,5,2018-11-30,47.619359967041014,25.470374952706457,12.321508870299173,0.2641214285201648,415.39925254932245,29.82355386911496
59,5,2018-12-31,60.9444,32.948746838206596,17.032821042613946,0.434654230117429,582.0688240628906,38.135863580306484
60,5,2019-01-31,25.22447994232178,13.794903346318822,7.165187467090432,0.17857367590004594,240.21611128152327,15.871999901393128
61,5,2019-02-28,64.68012001647949,35.21926783570882,17.07028682178348,0.44170580974448076,625.5329857142735,40.81098254721752
62,5,2019-03-31,90.6444,50.12107984578554,21.72617478887674,0.5831780875514597,909.1504053703125,56.93801414344925
63,5,2019-04-30,29.773440115356447,16.486568175298622,6.801164518332883,0.18418352522482165,296.76225836498156,18.672501220682097
64,5,2019-05-31,12.286079921722411,6.639119904887943,2.608315288329601,0.07566911042664613,117.32345535171962,7.704414147350687
65,5,2019-06-30,13.601520016479492,6.758675191953188,2.4134507471723454,0.07435297021495164,123.65727151988331,8.54491241712867
66,5,2019-07-31,7.745759987640381,3.8337140358364645,1.4200730443560623,0.04172055760229379,68.73459106663041,4.825168229797936
67,5,2019-08-31,8.085959997940064,3.9902926473672844,1.5500005420028757,0.0436830694824555,69.1357916128532,5.0123064118441665
68,5,2019-09-30,40.18032001647949,19.158020749888678,7.633764931113547,0.1998628377482564,340.8516089149473,25.098929922815156
69,5,2019-10-31,85.6008,43.00886618457986,18.733426478420608,0.4245898276848177,746.9995293281249,53.60596772964006
70,5,2019-11-30,69.444,36.71221036919127,16.996911277456885,0.40244791046263,622.5683583339844,43.49167883724432
71,5,2019-12-31,117.6012,63.670419350660076,30.45971276237434,0.7965329613512198,1099.4856560929688,73.5860275212636
72,6,2017-01-31,99.21292947235108,97.1180033415468,59.949146432150236,2.272441898395126,901.8692110229099,149.33268526851452
73,6,2017-02-28,33.40691464691162,35.13343688196693,21.81275425429087,0.7772680599998631,305.08907444838775,55.78890808493244
74,6,2017-03-31,117.17718068847657,116.65591065013366,71.98115583498227,2.7124973443653206,1082.1771509814241,159.22893163338702
75,6,2017-04-30,73.487007421875,70.9999741970332,43.74162794854612,1.6141067908603488,716.0202574765026,104.19213967594106
76,6,2017-05-31,59.46786256942749,53.85489298057584,32.88946874364984,1.035299806403172,534.4786662166197,45.74282055750152
77,6,2017-06-30,28.66184705429077,31.13029484721566,19.423825236162422,0.6300744185977275,256.9933102433986,24.761844793591138
78,6,2017-07-31,8.609493782043456,9.97367531614722,6.283407536764672,0.20610866051245447,80.8743481333651,8.775630741274433
79,6,2017-08-31,22.729829452514647,21.293647421949167,13.127728851146603,0.34249037532112064,211.01510347866787,21.538409794155935
80,6,2017-09-30,98.30494084625244,89.64008963167387,54.894549114684025,0.8685022448005605,898.5756558927989,83.20393650472491
81,6,2017-10-31,107.70071973266602,96.43834053419435,58.93771390173917,1.7163811090907044,1012.533241286856,96.78813630893988
82,6,2017-11-30,145.25785931396484,128.39141323066278,78.32391188787895,2.3198387455022003,1416.436707230398,123.6511619533227
83,6,2017-12-31,179.67258830566405,166.61285940912282,101.97514516875304,2.721599606339796,1769.1151732105682,236.71023203320487
84,6,2018-01-31,156.21800734863282,163.0368958119658,101.25859480111785,3.2191739522366656,1540.689905533053,148.03604121667223
85,6,2018-02-28,106.40163905639649,103.93208026417965,64.19449001517239,1.2341173800067824,1065.8869541045844,81.11447616945019
86,6,2018-03-31,37.19476380844116,35.91538128746724,22.222556006085828,0.44890544333097226,370.5168410592824,28.047799818568432
87,6,2018-04-30,141.5206068283081,140.9497253929403,87.40651318474546,4.187003090234776,1384.7072444237374,293.3944915871722
88,6,2018-05-31,109.71087838439941,110.06294751172682,68.32327062590035,1.6076250941062291,1064.8373874231977,186.76788665448237
